time, amp
349.184000,-50.817192
349.205333,-51.253358
349.226667,-46.014109
349.248000,-46.705858
349.269333,-49.472206
349.290667,-47.159045
349.312000,-52.712686
349.333333,-48.496370
349.354667,-50.628257
349.376000,-48.074642
349.397333,-44.748119
349.418667,-41.951533
349.440000,-48.004943
349.461333,-42.890715
349.482667,-47.961198
349.504000,-47.299594
349.525333,-44.389997
349.546667,-47.827513
349.568000,-46.393423
349.589333,-50.572583
349.610667,-47.144851
349.632000,-49.993068
349.653333,-48.947620
349.674667,-44.714204
349.696000,-51.110765
349.717333,-44.691331
349.738667,-45.761148
349.760000,-51.046187
349.781333,-50.667924
349.802667,-47.087651
349.824000,-50.364583
349.845333,-44.467796
349.866667,-47.097958
349.888000,-45.264099
349.909333,-47.280095
349.930667,-51.801870
349.952000,-48.739568
349.973333,-48.968721
349.994667,-46.103584
350.016000,-51.315489
350.037333,-47.985350
350.058667,-49.573226
350.080000,-48.540203
350.101333,-44.285905
350.122667,-46.625456
350.144000,-44.824238
350.165333,-49.567844
350.186667,-52.508563
350.208000,-50.325977
350.229333,-48.039940
350.250667,-47.871543
350.272000,-42.781404
350.293333,-45.226670
350.314667,-45.642422
350.336000,-44.961431
350.357333,-46.795205
350.378667,-46.841872
350.400000,-50.106452
350.421333,-53.548346
350.442667,-50.243583
350.464000,-44.883317
350.485333,-46.388523
350.506667,-47.660785
350.528000,-48.463359
350.549333,-49.346622
350.570667,-42.743974
350.592000,-45.159335
350.613333,-48.996064
350.634667,-46.232434
350.656000,-50.929035
350.677333,-49.306539
350.698667,-47.253793
350.720000,-49.123475
350.741333,-47.108127
350.762667,-44.495810
350.784000,-50.009922
350.805333,-47.733493
350.826667,-49.254505
350.848000,-47.551504
350.869333,-51.930059
350.890667,-51.802932
350.912000,-48.292606
350.933333,-44.647643
350.954667,-45.417079
350.976000,-50.966431
350.997333,-46.536702
351.018667,-48.532996
351.040000,-44.796867
351.061333,-44.591233
351.082667,-47.710533
351.104000,-46.707755
351.125333,-45.581954
351.146667,-45.650419
351.168000,-46.090530
351.189333,-42.921869
351.210667,-49.196859
351.232000,-44.808906
351.253333,-49.530540
351.274667,-49.870586
351.296000,-48.602961
351.317333,-47.961978
351.338667,-47.746753
351.360000,-49.136773
351.381333,-46.004079
351.402667,-50.200906
351.424000,-51.569043
351.445333,-49.849391
351.466667,-51.683608
351.488000,-44.238381
351.509333,-48.937170
351.530667,-48.408791
351.552000,-47.213682
351.573333,-49.875163
351.594667,-50.402643
351.616000,-49.518686
351.637333,-47.248158
351.658667,-49.058896
351.680000,-47.635169
351.701333,-51.292239
351.722667,-48.634963
351.744000,-46.190632
351.765333,-51.401486
351.786667,-48.334841
351.808000,-50.049785
351.829333,-52.744570
351.850667,-50.792311
351.872000,-46.668025
351.893333,-52.411069
351.914667,-48.899157
351.936000,-48.210238
351.957333,-49.897030
351.978667,-47.006622
352.000000,-52.122754
352.021333,-48.881779
352.042667,-46.959081
352.064000,-47.473155
352.085333,-48.259352
352.106667,-49.551525
352.128000,-50.385319
352.149333,-50.741088
352.170667,-47.750708
352.192000,-48.496351
352.213333,-47.161187
352.234667,-46.943644
352.256000,-48.009210
352.277333,-48.775299
352.298667,-50.382846
352.320000,-49.834276
352.341333,-43.390800
352.362667,-47.117877
352.384000,-50.798386
352.405333,-45.875351
352.426667,-47.607573
352.448000,-48.266340
352.469333,-46.109460
352.490667,-48.489856
352.512000,-49.495302
352.533333,-47.968268
352.554667,-49.137166
352.576000,-46.722440
352.597333,-50.610595
352.618667,-51.841601
352.640000,-49.148449
352.661333,-48.229382
352.682667,-46.775900
352.704000,-49.044327
352.725333,-48.744179
352.746667,-47.774727
352.768000,-46.620604
352.789333,-45.319027
352.810667,-48.932340
352.832000,-46.113022
352.853333,-49.347474
352.874667,-45.625815
352.896000,-44.587698
352.917333,-49.301672
352.938667,-48.420327
352.960000,-48.237205
352.981333,-48.079748
353.002667,-47.383974
353.024000,-50.738348
353.045333,-53.386065
353.066667,-49.488706
353.088000,-48.473586
353.109333,-48.938246
353.130667,-47.274296
353.152000,-49.218836
353.173333,-48.430166
353.194667,-44.107217
353.216000,-47.579923
353.237333,-46.622025
353.258667,-43.373113
353.280000,-47.351122
353.301333,-46.340241
353.322667,-47.424374
353.344000,-48.278814
353.365333,-45.538228
353.386667,-47.692523
353.408000,-46.380846
353.429333,-49.807694
353.450667,-49.056649
353.472000,-49.658692
353.493333,-45.640576
353.514667,-45.981886
353.536000,-50.179439
353.557333,-48.656703
353.578667,-47.247426
353.600000,-51.925336
353.621333,-49.208825
353.642667,-50.811141
353.664000,-47.201329
353.685333,-47.093352
353.706667,-48.421738
353.728000,-48.793808
353.749333,-46.947379
353.770667,-48.685675
353.792000,-45.459919
353.813333,-47.562603
353.834667,-48.143417
353.856000,-45.820351
353.877333,-49.369227
353.898667,-48.925230
353.920000,-45.382762
353.941333,-43.722752
353.962667,-48.846336
353.984000,-47.571450
354.005333,-46.073603
354.026667,-49.362917
354.048000,-45.418784
354.069333,-48.513620
354.090667,-50.648815
354.112000,-49.981063
354.133333,-47.670874
354.154667,-50.759657
354.176000,-47.518120
354.197333,-46.551847
354.218667,-49.817526
354.240000,-46.986622
354.261333,-54.897207
354.282667,-48.561896
354.304000,-49.080574
354.325333,-48.583226
354.346667,-48.353222
354.368000,-47.708363
354.389333,-51.695066
354.410667,-46.483650
354.432000,-45.943389
354.453333,-49.660772
354.474667,-45.247612
354.496000,-49.517201
354.517333,-47.239949
354.538667,-49.828332
354.560000,-48.929506
354.581333,-49.947885
354.602667,-46.583315
354.624000,-47.522063
354.645333,-49.422619
354.666667,-48.426518
354.688000,-49.534950
354.709333,-51.625834
354.730667,-50.931301
354.752000,-51.757622
354.773333,-47.610780
354.794667,-45.380302
354.816000,-48.827313
354.837333,-43.475531
354.858667,-48.587393
354.880000,-46.962511
354.901333,-45.636234
354.922667,-45.843210
354.944000,-47.595858
354.965333,-44.944754
354.986667,-50.290381
355.008000,-49.675626
355.029333,-50.962290
355.050667,-49.951828
355.072000,-48.447297
355.093333,-46.823128
355.114667,-48.772373
355.136000,-46.264354
355.157333,-47.126124
355.178667,-48.741202
355.200000,-52.339194
355.221333,-50.246098
355.242667,-51.050312
355.264000,-45.550081
355.285333,-48.362099
355.306667,-48.849295
355.328000,-50.132253
355.349333,-48.345032
355.370667,-49.052211
355.392000,-48.625337
355.413333,-47.995767
355.434667,-51.406133
355.456000,-49.065321
355.477333,-52.337646
355.498667,-50.459890
355.520000,-46.576288
355.541333,-53.038794
355.562667,-45.308204
355.584000,-50.115787
355.605333,-47.191779
355.626667,-47.533778
355.648000,-45.183683
355.669333,-44.691925
355.690667,-48.795778
355.712000,-44.775644
355.733333,-48.950088
355.754667,-43.976836
355.776000,-45.336152
355.797333,-48.132772
355.818667,-45.516244
355.840000,-47.685370
355.861333,-51.362019
355.882667,-50.167702
355.904000,-47.441040
355.925333,-46.749145
355.946667,-50.133508
355.968000,-50.404510
355.989333,-47.050844
356.010667,-48.333469
356.032000,-47.074429
356.053333,-49.376645
356.074667,-48.156336
356.096000,-46.549567
356.117333,-44.840994
356.138667,-43.586361
356.160000,-46.808143
356.181333,-47.249273
356.202667,-47.757517
356.224000,-44.298823
356.245333,-45.595939
356.266667,-45.094375
356.288000,-50.150558
356.309333,-48.641393
356.330667,-48.819502
356.352000,-48.424957
356.373333,-46.468650
356.394667,-45.048536
356.416000,-44.794329
356.437333,-45.430809
356.458667,-48.711390
356.480000,-49.434153
356.501333,-49.305091
356.522667,-47.607831
356.544000,-47.279720
356.565333,-50.159457
356.586667,-53.698999
356.608000,-45.759888
356.629333,-47.365379
356.650667,-46.670462
356.672000,-43.435256
356.693333,-48.375745
356.714667,-49.463667
356.736000,-47.497973
356.757333,-49.805283
356.778667,-45.933949
356.800000,-50.204331
356.821333,-49.439310
356.842667,-49.262574
356.864000,-48.529996
356.885333,-47.495843
356.906667,-44.933418
356.928000,-50.168909
356.949333,-50.117617
356.970667,-47.274853
356.992000,-44.501526
357.013333,-48.994441
357.034667,-45.477027
357.056000,-48.673271
357.077333,-47.488516
357.098667,-51.936445
357.120000,-50.582836
357.141333,-47.541785
357.162667,-50.955873
357.184000,-52.381629
357.205333,-45.432535
357.226667,-42.872922
357.248000,-49.197388
357.269333,-48.838702
357.290667,-48.513939
357.312000,-53.741139
357.333333,-49.130846
357.354667,-48.449682
357.376000,-44.783342
357.397333,-46.647392
357.418667,-47.110499
357.440000,-45.005737
357.461333,-42.754206
357.482667,-49.317500
357.504000,-53.327699
357.525333,-49.103515
357.546667,-49.980585
357.568000,-48.535250
357.589333,-46.380074
357.610667,-45.713012
357.632000,-45.766334
357.653333,-45.931020
357.674667,-47.956306
357.696000,-45.402406
357.717333,-49.247137
357.738667,-50.525933
357.760000,-48.726344
357.781333,-49.157341
357.802667,-49.241965
357.824000,-48.206521
357.845333,-48.888234
357.866667,-48.939450
357.888000,-49.095545
357.909333,-44.633719
357.930667,-47.705955
357.952000,-47.585966
357.973333,-49.306522
357.994667,-52.299149
358.016000,-48.577847
358.037333,-46.611731
358.058667,-47.717184
358.080000,-43.581972
358.101333,-50.588518
358.122667,-46.435573
358.144000,-51.479057
358.165333,-50.242188
358.186667,-44.639166
358.208000,-46.687855
358.229333,-49.614679
358.250667,-45.943770
358.272000,-46.531687
358.293333,-47.988078
358.314667,-46.643043
358.336000,-49.204897
358.357333,-50.243173
358.378667,-46.367157
358.400000,-49.347176
358.421333,-51.427250
358.442667,-50.602183
358.464000,-49.363634
358.485333,-48.812684
358.506667,-46.189170
358.528000,-48.147760
358.549333,-47.461506
358.570667,-49.549910
358.592000,-50.664296
358.613333,-46.712613
358.634667,-50.425897
358.656000,-47.926737
358.677333,-50.151329
358.698667,-44.345420
358.720000,-50.466073
358.741333,-46.416606
358.762667,-47.004981
358.784000,-49.028303
358.805333,-47.865538
358.826667,-50.786051
358.848000,-46.743988
358.869333,-47.376237
358.890667,-48.311258
358.912000,-51.531697
358.933333,-42.761084
358.954667,-50.567410
358.976000,-44.457368
358.997333,-45.214369
359.018667,-44.490854
359.040000,-45.345763
359.061333,-51.430571
359.082667,-49.908149
359.104000,-50.176128
359.125333,-51.211980
359.146667,-49.292504
359.168000,-46.955164
359.189333,-51.662902
359.210667,-50.662222
359.232000,-48.528260
359.253333,-49.567190
359.274667,-45.305590
359.296000,-47.566648
359.317333,-47.645998
359.338667,-50.687826
359.360000,-46.616846
359.381333,-49.147943
359.402667,-47.957820
359.424000,-47.724702
359.445333,-45.149176
359.466667,-44.256849
359.488000,-47.422455
359.509333,-48.660250
359.530667,-51.888388
359.552000,-47.136469
359.573333,-51.790248
359.594667,-46.320575
359.616000,-50.823551
359.637333,-46.587095
359.658667,-43.273534
359.680000,-46.580965
359.701333,-46.209061
359.722667,-43.713388
359.744000,-49.252785
359.765333,-47.247019
359.786667,-47.888359
359.808000,-48.717127
359.829333,-44.167009
359.850667,-46.272855
359.872000,-46.108937
359.893333,-42.457517
359.914667,-44.473229
359.936000,-46.829588
359.957333,-50.455820
359.978667,-48.289753
360.000000,-48.918813
360.021333,-49.304462
360.042667,-49.063738
360.064000,-49.324696
360.085333,-48.071813
360.106667,-44.350066
360.128000,-48.005624
360.149333,-43.987852
360.170667,-45.045288
360.192000,-45.569011
360.213333,-45.860911
360.234667,-49.859317
360.256000,-48.561193
360.277333,-45.091689
360.298667,-49.143398
360.320000,-45.543070
360.341333,-47.651078
360.362667,-48.133064
360.384000,-45.820115
360.405333,-45.797638
360.426667,-50.209665
360.448000,-45.744497
360.469333,-44.582742
360.490667,-47.446117
360.512000,-47.830917
360.533333,-51.951212
360.554667,-49.611536
360.576000,-46.756240
360.597333,-46.370441
360.618667,-48.619047
360.640000,-47.798257
360.661333,-50.054362
360.682667,-49.949139
360.704000,-47.385038
360.725333,-48.117304
360.746667,-46.532514
360.768000,-49.008986
360.789333,-48.831617
360.810667,-48.357406
360.832000,-42.242208
360.853333,-46.784421
360.874667,-42.226091
360.896000,-43.758568
360.917333,-46.734307
360.938667,-43.997583
360.960000,-49.689743
360.981333,-46.005307
361.002667,-47.391595
361.024000,-48.743300
361.045333,-46.882726
361.066667,-44.449559
361.088000,-49.526287
361.109333,-47.617346
361.130667,-44.929789
361.152000,-48.329789
361.173333,-44.052516
361.194667,-44.220604
361.216000,-48.342542
361.237333,-49.188230
361.258667,-50.213821
361.280000,-51.713519
361.301333,-44.511543
361.322667,-46.558131
361.344000,-47.880532
361.365333,-43.003765
361.386667,-50.238460
361.408000,-49.105348
361.429333,-50.901041
361.450667,-49.346527
361.472000,-46.568065
361.493333,-46.079157
361.514667,-48.907447
361.536000,-45.942903
361.557333,-46.137998
361.578667,-46.648121
361.600000,-53.425008
361.621333,-47.747722
361.642667,-47.335650
361.664000,-46.319445
361.685333,-46.309436
361.706667,-48.840643
361.728000,-45.690450
361.749333,-47.387457
361.770667,-50.027811
361.792000,-47.802591
361.813333,-48.522277
361.834667,-49.114148
361.856000,-47.261103
361.877333,-48.400890
361.898667,-50.902088
361.920000,-47.013646
361.941333,-47.406556
361.962667,-44.545585
361.984000,-46.546155
362.005333,-49.660348
362.026667,-45.313484
362.048000,-49.278908
362.069333,-46.277172
362.090667,-46.218093
362.112000,-47.583931
362.133333,-48.022013
362.154667,-49.187980
362.176000,-47.743545
362.197333,-48.415440
362.218667,-46.780647
362.240000,-47.191488
362.261333,-52.306964
362.282667,-51.225907
362.304000,-53.233291
362.325333,-47.249557
362.346667,-46.556126
362.368000,-44.715931
362.389333,-48.663356
362.410667,-46.148696
362.432000,-47.227869
362.453333,-47.824975
362.474667,-48.654393
362.496000,-47.680970
362.517333,-47.783392
362.538667,-48.812816
362.560000,-49.948628
362.581333,-46.948627
362.602667,-48.266142
362.624000,-44.534464
362.645333,-45.568786
362.666667,-47.846767
362.688000,-49.228187
362.709333,-45.754562
362.730667,-47.862001
362.752000,-49.968215
362.773333,-48.992609
362.794667,-50.768128
362.816000,-48.592419
362.837333,-44.448920
362.858667,-49.781331
362.880000,-45.113910
362.901333,-49.930014
362.922667,-48.251948
362.944000,-45.540168
362.965333,-47.340710
362.986667,-45.637709
363.008000,-48.701039
363.029333,-45.896701
363.050667,-48.205045
363.072000,-47.786857
363.093333,-47.918187
363.114667,-50.520505
363.136000,-47.079412
363.157333,-45.288055
363.178667,-48.184503
363.200000,-46.850377
363.221333,-47.457541
363.242667,-46.043519
363.264000,-44.983596
363.285333,-44.989108
363.306667,-42.377506
363.328000,-45.560523
363.349333,-45.090978
363.370667,-48.098396
363.392000,-49.785368
363.413333,-45.832585
363.434667,-47.598778
363.456000,-48.180834
363.477333,-46.835695
363.498667,-45.104222
363.520000,-50.333338
363.541333,-47.479230
363.562667,-49.776746
363.584000,-46.852902
363.605333,-47.854916
363.626667,-44.314153
363.648000,-47.091480
363.669333,-46.267299
363.690667,-46.440784
363.712000,-49.267885
363.733333,-42.672324
363.754667,-50.877075
363.776000,-44.263516
363.797333,-45.175555
363.818667,-47.305385
363.840000,-44.837834
363.861333,-45.397174
363.882667,-43.950410
363.904000,-46.123556
363.925333,-44.297843
363.946667,-45.640933
363.968000,-42.862873
363.989333,-47.462148
364.010667,-47.203332
364.032000,-49.401815
364.053333,-49.920598
364.074667,-44.733266
364.096000,-45.479227
364.117333,-47.011745
364.138667,-48.180377
364.160000,-47.334701
364.181333,-48.073419
364.202667,-50.145980
364.224000,-46.864722
364.245333,-49.460859
364.266667,-49.854490
364.288000,-50.559823
364.309333,-49.202702
364.330667,-51.366653
364.352000,-47.287272
364.373333,-49.056048
364.394667,-46.581146
364.416000,-47.818849
364.437333,-46.184260
364.458667,-52.217730
364.480000,-49.689282
364.501333,-47.634113
364.522667,-45.157140
364.544000,-47.201603
364.565333,-46.155466
364.586667,-50.222998
364.608000,-49.153896
364.629333,-49.620402
364.650667,-50.284164
364.672000,-46.044536
364.693333,-46.344863
364.714667,-45.047810
364.736000,-47.984059
364.757333,-47.162033
364.778667,-43.468355
364.800000,-47.708850
364.821333,-46.073355
364.842667,-45.490996
364.864000,-46.871015
364.885333,-47.802635
364.906667,-47.429243
364.928000,-45.124424
364.949333,-47.227449
364.970667,-45.478819
364.992000,-47.623836
365.013333,-44.596752
365.034667,-46.584559
365.056000,-45.566557
365.077333,-44.889608
365.098667,-46.421494
365.120000,-44.902095
365.141333,-47.454980
365.162667,-45.380195
365.184000,-48.959496
365.205333,-46.423083
365.226667,-47.724402
365.248000,-44.633801
365.269333,-46.540442
365.290667,-50.365058
365.312000,-51.549568
365.333333,-45.986476
365.354667,-44.741223
365.376000,-48.337925
365.397333,-42.297006
365.418667,-46.746952
365.440000,-41.753719
365.461333,-45.799752
365.482667,-47.028990
365.504000,-47.215029
365.525333,-47.505714
365.546667,-47.414036
365.568000,-46.403473
365.589333,-46.074942
365.610667,-50.366848
365.632000,-47.271776
365.653333,-45.904607
365.674667,-45.584892
365.696000,-44.530145
365.717333,-47.321480
365.738667,-49.321227
365.760000,-48.271370
365.781333,-49.419683
365.802667,-45.695070
365.824000,-43.314957
365.845333,-46.591401
365.866667,-43.803555
365.888000,-46.669272
365.909333,-50.573107
365.930667,-50.111812
365.952000,-50.669158
365.973333,-49.733307
365.994667,-46.974736
366.016000,-44.475515
366.037333,-45.384990
366.058667,-44.889651
366.080000,-46.284713
366.101333,-45.759065
366.122667,-45.561127
366.144000,-46.277545
366.165333,-42.359530
366.186667,-49.137574
366.208000,-47.489055
366.229333,-48.058801
366.250667,-44.913604
366.272000,-48.649283
366.293333,-46.477803
366.314667,-48.757651
366.336000,-45.800163
366.357333,-49.795723
366.378667,-48.377922
366.400000,-50.992475
366.421333,-48.686166
366.442667,-46.191488
366.464000,-46.999716
366.485333,-43.947285
366.506667,-47.206195
366.528000,-47.237924
366.549333,-45.349107
366.570667,-47.996325
366.592000,-45.073406
366.613333,-47.881828
366.634667,-47.376575
366.656000,-45.992507
366.677333,-44.766227
366.698667,-43.533626
366.720000,-41.167291
366.741333,-42.084429
366.762667,-45.791228
366.784000,-45.740010
366.805333,-48.429191
366.826667,-44.070709
366.848000,-46.099163
366.869333,-48.876263
366.890667,-47.114777
366.912000,-43.119592
366.933333,-46.880952
366.954667,-48.857656
366.976000,-46.991844
366.997333,-47.367737
367.018667,-45.229921
367.040000,-46.025544
367.061333,-46.803436
367.082667,-46.472658
367.104000,-43.098469
367.125333,-45.555978
367.146667,-47.164074
367.168000,-42.778085
367.189333,-48.653894
367.210667,-45.298669
367.232000,-50.665837
367.253333,-47.652393
367.274667,-49.635270
367.296000,-50.223724
367.317333,-48.599626
367.338667,-44.616921
367.360000,-45.629378
367.381333,-51.427510
367.402667,-49.785902
367.424000,-49.339259
367.445333,-51.605524
367.466667,-51.003348
367.488000,-49.159826
367.509333,-47.913335
367.530667,-45.940014
367.552000,-48.118482
367.573333,-45.706895
367.594667,-45.326021
367.616000,-46.902630
367.637333,-44.365020
367.658667,-46.958410
367.680000,-48.209545
367.701333,-47.900152
367.722667,-49.467632
367.744000,-48.509976
367.765333,-44.833547
367.786667,-45.316764
367.808000,-48.267911
367.829333,-48.520046
367.850667,-51.140146
367.872000,-50.570824
367.893333,-45.340183
367.914667,-46.229757
367.936000,-43.976068
367.957333,-44.410287
367.978667,-44.904443
368.000000,-42.164550
368.021333,-44.052782
368.042667,-47.484272
368.064000,-43.514111
368.085333,-46.864885
368.106667,-47.361676
368.128000,-45.710131
368.149333,-49.484468
368.170667,-48.179112
368.192000,-48.822200
368.213333,-47.308730
368.234667,-43.864981
368.256000,-49.730087
368.277333,-52.525474
368.298667,-50.128844
368.320000,-47.300877
368.341333,-48.704036
368.362667,-49.609685
368.384000,-43.982195
368.405333,-49.748568
368.426667,-48.363367
368.448000,-46.877086
368.469333,-49.052251
368.490667,-46.694553
368.512000,-48.861301
368.533333,-48.019677
368.554667,-47.154964
368.576000,-48.999113
368.597333,-48.744481
368.618667,-47.313895
368.640000,-47.567717
368.661333,-50.292772
368.682667,-47.491359
368.704000,-49.465217
368.725333,-47.903128
368.746667,-47.252887
368.768000,-50.914115
368.789333,-49.595596
368.810667,-43.230022
368.832000,-46.003324
368.853333,-45.068120
368.874667,-49.784344
368.896000,-48.731202
368.917333,-49.623954
368.938667,-47.548902
368.960000,-44.557391
368.981333,-45.895271
369.002667,-45.468546
369.024000,-51.959516
369.045333,-46.765474
369.066667,-48.283396
369.088000,-48.284713
369.109333,-47.812942
369.130667,-48.728291
369.152000,-49.528445
369.173333,-47.853473
369.194667,-51.148278
369.216000,-48.607748
369.237333,-44.317903
369.258667,-51.124183
369.280000,-47.085626
369.301333,-49.455860
369.322667,-49.168484
369.344000,-46.507552
369.365333,-48.842753
369.386667,-48.126405
369.408000,-49.504225
369.429333,-41.714453
369.450667,-47.331834
369.472000,-46.881243
369.493333,-47.863832
369.514667,-48.692396
369.536000,-47.491131
369.557333,-48.299514
369.578667,-45.145432
369.600000,-45.072242
369.621333,-49.557039
369.642667,-47.483977
369.664000,-47.701184
369.685333,-47.423809
369.706667,-44.730523
369.728000,-45.626453
369.749333,-45.413088
369.770667,-42.339655
369.792000,-48.812163
369.813333,-49.047816
369.834667,-51.463715
369.856000,-44.741522
369.877333,-46.009540
369.898667,-47.666791
369.920000,-51.018241
369.941333,-47.326053
369.962667,-47.843844
369.984000,-47.529555
370.005333,-49.881523
370.026667,-46.304869
370.048000,-50.179294
370.069333,-49.144249
370.090667,-50.316400
370.112000,-49.849080
370.133333,-46.024288
370.154667,-43.435774
370.176000,-47.065525
370.197333,-43.252790
370.218667,-47.881071
370.240000,-49.589818
370.261333,-49.318719
370.282667,-48.993687
370.304000,-47.933105
370.325333,-49.415546
370.346667,-48.679433
370.368000,-44.382339
370.389333,-44.771636
370.410667,-46.106510
370.432000,-47.421662
370.453333,-45.243795
370.474667,-53.170036
370.496000,-47.251768
370.517333,-50.193229
370.538667,-46.961017
370.560000,-46.643925
370.581333,-44.521036
370.602667,-46.484628
370.624000,-45.271214
370.645333,-51.871961
370.666667,-47.481298
370.688000,-49.217793
370.709333,-50.147587
370.730667,-45.900467
370.752000,-47.519165
370.773333,-47.825041
370.794667,-48.464325
370.816000,-44.131281
370.837333,-47.521477
370.858667,-46.850632
370.880000,-44.245517
370.901333,-48.635355
370.922667,-46.805325
370.944000,-48.491048
370.965333,-52.976712
370.986667,-49.004548
371.008000,-44.191928
371.029333,-52.217933
371.050667,-44.378808
371.072000,-45.662040
371.093333,-48.508688
371.114667,-50.325055
371.136000,-49.425985
371.157333,-48.272709
371.178667,-47.745283
371.200000,-45.384168
371.221333,-47.032640
371.242667,-45.199205
371.264000,-47.892912
371.285333,-50.053774
371.306667,-46.430193
371.328000,-49.113026
371.349333,-47.559441
371.370667,-43.404736
371.392000,-50.885196
371.413333,-47.050260
371.434667,-46.774057
371.456000,-46.391557
371.477333,-46.627176
371.498667,-45.862516
371.520000,-46.550366
371.541333,-45.446806
371.562667,-47.672981
371.584000,-49.709315
371.605333,-47.951152
371.626667,-49.170408
371.648000,-52.674016
371.669333,-50.002481
371.690667,-48.611159
371.712000,-51.415596
371.733333,-49.957689
371.754667,-51.278926
371.776000,-48.680235
371.797333,-47.831815
371.818667,-49.879775
371.840000,-47.674806
371.861333,-45.874867
371.882667,-50.872284
371.904000,-47.414234
371.925333,-46.086474
371.946667,-48.174985
371.968000,-47.575073
371.989333,-47.888023
372.010667,-47.289258
372.032000,-44.892179
372.053333,-49.694196
372.074667,-49.050982
372.096000,-48.857549
372.117333,-50.085659
372.138667,-47.330454
372.160000,-47.405882
372.181333,-48.381398
372.202667,-49.628256
372.224000,-46.207080
372.245333,-50.234550
372.266667,-44.841656
372.288000,-47.562506
372.309333,-47.569489
372.330667,-48.162217
372.352000,-46.887156
372.373333,-49.039508
372.394667,-49.262275
372.416000,-46.771953
372.437333,-48.674510
372.458667,-47.616393
372.480000,-50.664701
372.501333,-50.713654
372.522667,-47.538445
372.544000,-48.697890
372.565333,-47.970548
372.586667,-45.962775
372.608000,-49.139009
372.629333,-48.734999
372.650667,-47.017700
372.672000,-48.393388
372.693333,-47.771990
372.714667,-49.352909
372.736000,-50.494721
372.757333,-49.638956
372.778667,-47.672979
372.800000,-50.238154
372.821333,-45.844817
372.842667,-47.751208
372.864000,-48.177580
372.885333,-46.133553
372.906667,-48.469081
372.928000,-50.188750
372.949333,-48.379512
372.970667,-48.041726
372.992000,-48.046875
373.013333,-49.303381
373.034667,-51.227692
373.056000,-49.276132
373.077333,-46.323396
373.098667,-48.096016
373.120000,-49.170070
373.141333,-46.852955
373.162667,-50.086921
373.184000,-46.122752
373.205333,-49.841025
373.226667,-51.097569
373.248000,-47.801532
373.269333,-48.306532
373.290667,-48.596634
373.312000,-52.030715
373.333333,-49.894044
373.354667,-48.133207
373.376000,-47.570768
373.397333,-49.213346
373.418667,-50.091499
373.440000,-49.088215
373.461333,-47.702977
373.482667,-45.596717
373.504000,-47.867303
373.525333,-50.298763
373.546667,-48.757472
373.568000,-44.162750
373.589333,-49.846092
373.610667,-46.154523
373.632000,-43.822184
373.653333,-48.378962
373.674667,-48.798428
373.696000,-47.922020
373.717333,-48.918325
373.738667,-45.868590
373.760000,-47.591061
373.781333,-45.429632
373.802667,-43.565979
373.824000,-49.452694
373.845333,-51.410524
373.866667,-47.243369
373.888000,-46.652987
373.909333,-49.129955
373.930667,-46.039575
373.952000,-47.833467
373.973333,-45.955396
373.994667,-47.104254
374.016000,-47.090187
374.037333,-46.393984
374.058667,-49.989199
374.080000,-48.571059
374.101333,-47.982157
374.122667,-50.130218
374.144000,-48.841820
374.165333,-49.372129
374.186667,-48.841037
374.208000,-49.517669
374.229333,-47.916671
374.250667,-49.072142
374.272000,-50.082497
374.293333,-47.619731
374.314667,-49.008495
374.336000,-48.183514
374.357333,-47.024449
374.378667,-51.705250
374.400000,-51.400097
374.421333,-49.501954
374.442667,-53.063810
374.464000,-45.622856
374.485333,-46.456186
374.506667,-49.321967
374.528000,-49.625820
374.549333,-49.145176
374.570667,-52.024511
374.592000,-49.875219
374.613333,-49.618769
374.634667,-49.138118
374.656000,-45.243318
374.677333,-48.535715
374.698667,-46.709483
374.720000,-51.233679
374.741333,-50.412821
374.762667,-45.928960
374.784000,-46.272456
374.805333,-50.727692
374.826667,-48.760919
374.848000,-50.517095
374.869333,-50.079456
374.890667,-49.136630
374.912000,-49.057255
374.933333,-48.028218
374.954667,-45.722897
374.976000,-48.275094
374.997333,-45.990881
375.018667,-49.602197
375.040000,-49.863711
375.061333,-45.900154
375.082667,-46.422394
375.104000,-44.433868
375.125333,-45.989595
375.146667,-44.838022
375.168000,-45.814528
375.189333,-50.065994
375.210667,-44.150120
375.232000,-46.926898
375.253333,-46.944362
375.274667,-44.508240
375.296000,-49.062877
375.317333,-45.528289
375.338667,-43.341907
375.360000,-49.872274
375.381333,-42.586788
375.402667,-46.469651
375.424000,-47.130921
375.445333,-49.508267
375.466667,-49.105627
375.488000,-50.100145
375.509333,-50.700040
375.530667,-46.269024
375.552000,-50.624779
375.573333,-46.966610
375.594667,-48.115025
375.616000,-48.519493
375.637333,-46.171626
375.658667,-47.655471
375.680000,-45.026137
375.701333,-44.869724
375.722667,-46.121089
375.744000,-48.067966
375.765333,-46.690559
375.786667,-45.972550
375.808000,-45.085848
375.829333,-45.325159
375.850667,-45.177925
375.872000,-44.961171
375.893333,-45.087711
375.914667,-46.941464
375.936000,-48.815653
375.957333,-48.414716
375.978667,-51.542552
376.000000,-44.170410
376.021333,-47.780388
376.042667,-47.900741
376.064000,-45.885053
376.085333,-49.759429
376.106667,-46.482324
376.128000,-47.700203
376.149333,-48.960442
376.170667,-46.289711
376.192000,-51.067650
376.213333,-49.031275
376.234667,-48.200429
376.256000,-50.203031
376.277333,-48.618519
376.298667,-47.999927
